timestamp,source_file,on_play,card1,card2,card3,card4,card5,card6,card7,Sacred Foundry_1,Sacred Foundry_2,Sacred Foundry_3,Thraben Charm_1,Thraben Charm_2,Ocelot Pride_1,Ocelot Pride_2,Ocelot Pride_3,Dalkovan Encampment_1,"Ragavan, Nimble Pilferer_1","Ragavan, Nimble Pilferer_2",The Legend of Roku_1,Goblin Bombardment_1,Goblin Bombardment_2,Goblin Bombardment_3,Arena of Glory_1,Arena of Glory_2,Arena of Glory_3,"Ajani, Nacatl Pariah_1","Ajani, Nacatl Pariah_2","Ajani, Nacatl Pariah_3",Marsh Flats_1,Marsh Flats_2,Marsh Flats_3,Seasoned Pyromancer_1,Seasoned Pyromancer_2,Plains_1,Plains_2,"Phlage, Titan of Fire's Fury_1","Phlage, Titan of Fire's Fury_2","Phlage, Titan of Fire's Fury_3",Flooded Strand_1,Flooded Strand_2,Flooded Strand_3,Galvanic Discharge_1,Galvanic Discharge_2,Guide of Souls_1,Guide of Souls_2,Guide of Souls_3,Voice of Victory_1,Voice of Victory_2,Arid Mesa_1,Arid Mesa_2,Arid Mesa_3,Elegant Parlor_1,Elegant Parlor_2,Mountain_1,Blood Moon_1,num_lands,num_lands_sq,0_drops,1_drops,2_drops,3_drops,4_drops,5_drops,6_plus_drops,keep
2026-04-19 18:19:05.466023,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,"Ragavan, Nimble Pilferer",Arid Mesa,Seasoned Pyromancer,Ocelot Pride,Arid Mesa,Plains,Mountain,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.0,16.0,0,2,0,1,0,0,0,1
2026-04-19 18:19:11.066230,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Plains,Ocelot Pride,Mountain,Guide of Souls,"Phlage, Titan of Fire's Fury",Elegant Parlor,Marsh Flats,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4.0,16.0,0,2,0,1,0,0,0,0
2026-04-19 18:19:15.644125,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,"Ragavan, Nimble Pilferer",Ocelot Pride,"Phlage, Titan of Fire's Fury",Marsh Flats,"Phlage, Titan of Fire's Fury",Sacred Foundry,Sacred Foundry,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,2,0,2,0,0,0,1
2026-04-19 18:19:19.619758,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Dalkovan Encampment,Sacred Foundry,"Ragavan, Nimble Pilferer",Flooded Strand,Ocelot Pride,Ocelot Pride,Plains,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,16.0,0,3,0,0,0,0,0,0
2026-04-19 18:19:24.689247,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Flooded Strand,"Phlage, Titan of Fire's Fury","Ragavan, Nimble Pilferer",Guide of Souls,Plains,"Phlage, Titan of Fire's Fury",Goblin Bombardment,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,2,1,2,0,0,0,1
2026-04-19 18:19:27.264509,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Arid Mesa,Mountain,"Ragavan, Nimble Pilferer","Ragavan, Nimble Pilferer",Arid Mesa,Thraben Charm,Marsh Flats,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.0,16.0,0,2,1,0,0,0,0,0
2026-04-19 18:19:33.219919,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Plains,Seasoned Pyromancer,"Phlage, Titan of Fire's Fury",Dalkovan Encampment,"Ragavan, Nimble Pilferer",Mountain,"Ajani, Nacatl Pariah",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,9.0,0,1,1,2,0,0,0,1
2026-04-19 18:19:39.183095,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Guide of Souls,Mountain,Dalkovan Encampment,Galvanic Discharge,Arena of Glory,Voice of Victory,Sacred Foundry,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0,16.0,0,2,1,0,0,0,0,0
2026-04-19 18:19:43.456421,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,"Phlage, Titan of Fire's Fury",Marsh Flats,Dalkovan Encampment,Voice of Victory,Sacred Foundry,Seasoned Pyromancer,Marsh Flats,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,16.0,0,0,1,2,0,0,0,0
2026-04-19 18:19:45.978921,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Voice of Victory,Galvanic Discharge,Blood Moon,"Phlage, Titan of Fire's Fury","Phlage, Titan of Fire's Fury",Arena of Glory,Thraben Charm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,0,1,2,3,0,0,0,0
2026-04-19 18:19:49.662764,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Galvanic Discharge,Galvanic Discharge,Flooded Strand,"Ragavan, Nimble Pilferer",The Legend of Roku,Guide of Souls,Guide of Souls,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,5,0,0,1,0,0,1
2026-04-19 18:20:05.643778,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Plains,Mountain,Goblin Bombardment,Seasoned Pyromancer,Marsh Flats,Arid Mesa,"Ragavan, Nimble Pilferer",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,16.0,0,1,1,1,0,0,0,0
2026-04-19 18:20:08.192910,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Guide of Souls,Arena of Glory,Arid Mesa,Ocelot Pride,Elegant Parlor,Arena of Glory,Flooded Strand,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5.0,25.0,0,2,0,0,0,0,0,0
2026-04-19 18:20:11.038726,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Seasoned Pyromancer,Sacred Foundry,Ocelot Pride,Flooded Strand,Galvanic Discharge,Ocelot Pride,Marsh Flats,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,3,0,1,0,0,0,1
2026-04-19 18:20:14.121765,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Arena of Glory,Goblin Bombardment,"Phlage, Titan of Fire's Fury",Voice of Victory,Ocelot Pride,Guide of Souls,Arid Mesa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.0,4.0,0,2,2,1,0,0,0,1
2026-04-19 18:20:17.640499,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Sacred Foundry,Mountain,Ocelot Pride,"Ragavan, Nimble Pilferer",Guide of Souls,Arid Mesa,Thraben Charm,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0,9.0,0,3,1,0,0,0,0,1
2026-04-19 18:20:20.246103,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Thraben Charm,Ocelot Pride,Dalkovan Encampment,Arid Mesa,Arid Mesa,"Ajani, Nacatl Pariah","Ragavan, Nimble Pilferer",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,9.0,0,2,2,0,0,0,0,1
2026-04-19 18:20:22.275990,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Sacred Foundry,Marsh Flats,Mountain,Arid Mesa,Marsh Flats,Thraben Charm,Flooded Strand,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,36.0,0,0,1,0,0,0,0,0
2026-04-19 18:20:26.045272,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,"Ragavan, Nimble Pilferer",Arid Mesa,"Phlage, Titan of Fire's Fury",Guide of Souls,Sacred Foundry,Ocelot Pride,Elegant Parlor,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.0,9.0,0,3,0,1,0,0,0,1
2026-04-19 18:20:28.089208,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Arena of Glory,Arena of Glory,Sacred Foundry,Thraben Charm,Arena of Glory,"Phlage, Titan of Fire's Fury",Elegant Parlor,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,25.0,0,0,1,1,0,0,0,0
2026-04-19 18:20:31.775019,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Thraben Charm,Galvanic Discharge,"Ajani, Nacatl Pariah","Phlage, Titan of Fire's Fury",Dalkovan Encampment,Marsh Flats,Guide of Souls,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,2,2,1,0,0,0,1
2026-04-19 18:20:34.309742,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,The Legend of Roku,Guide of Souls,"Phlage, Titan of Fire's Fury",Ocelot Pride,Dalkovan Encampment,Galvanic Discharge,"Ajani, Nacatl Pariah",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,3,1,1,1,0,0,0
2026-04-19 18:20:37.768499,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Arid Mesa,Voice of Victory,"Ajani, Nacatl Pariah","Ragavan, Nimble Pilferer",Plains,Blood Moon,Goblin Bombardment,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2.0,4.0,0,1,3,1,0,0,0,1
2026-04-19 18:20:43.122808,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Arid Mesa,Elegant Parlor,Goblin Bombardment,Galvanic Discharge,Plains,Thraben Charm,Arena of Glory,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,16.0,0,1,2,0,0,0,0,0
2026-04-19 18:20:46.711125,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Goblin Bombardment,Thraben Charm,Marsh Flats,"Ajani, Nacatl Pariah",Plains,Guide of Souls,"Phlage, Titan of Fire's Fury",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,1,3,1,0,0,0,1
2026-04-19 18:20:52.330428,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Galvanic Discharge,"Phlage, Titan of Fire's Fury",Arena of Glory,"Ajani, Nacatl Pariah","Phlage, Titan of Fire's Fury",Arena of Glory,Marsh Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,1,1,2,0,0,0,1
2026-04-19 18:20:58.675958,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Voice of Victory,Sacred Foundry,Guide of Souls,Arid Mesa,Guide of Souls,Elegant Parlor,Galvanic Discharge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,3.0,9.0,0,3,1,0,0,0,0,1
2026-04-19 18:21:00.970644,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,"Ragavan, Nimble Pilferer",Marsh Flats,Guide of Souls,Plains,Galvanic Discharge,"Ragavan, Nimble Pilferer",Ocelot Pride,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,5,0,0,0,0,0,1
2026-04-19 18:21:07.790554,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,"Phlage, Titan of Fire's Fury","Phlage, Titan of Fire's Fury",Galvanic Discharge,Elegant Parlor,Marsh Flats,Plains,Blood Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0,9.0,0,1,0,3,0,0,0,1
2026-04-19 18:21:11.055101,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,"Ajani, Nacatl Pariah",Goblin Bombardment,Sacred Foundry,Arid Mesa,Guide of Souls,"Phlage, Titan of Fire's Fury","Ragavan, Nimble Pilferer",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,4.0,0,2,2,1,0,0,0,1
2026-04-19 18:21:13.902972,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Galvanic Discharge,Seasoned Pyromancer,Marsh Flats,"Ajani, Nacatl Pariah",Sacred Foundry,"Ajani, Nacatl Pariah",Elegant Parlor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,9.0,0,1,2,1,0,0,0,1
2026-04-19 18:21:17.611082,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Flooded Strand,Arena of Glory,Galvanic Discharge,Marsh Flats,Guide of Souls,The Legend of Roku,Plains,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,16.0,0,2,0,0,1,0,0,0
2026-04-19 18:21:21.636513,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Sacred Foundry,"Ajani, Nacatl Pariah","Phlage, Titan of Fire's Fury",Ocelot Pride,Galvanic Discharge,"Ajani, Nacatl Pariah",Goblin Bombardment,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,2,3,1,0,0,0,0
2026-04-19 18:21:24.263901,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Arena of Glory,Marsh Flats,Blood Moon,Thraben Charm,Sacred Foundry,Marsh Flats,Thraben Charm,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,16.0,0,0,2,1,0,0,0,0
2026-04-19 18:21:34.588515,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,"Phlage, Titan of Fire's Fury",Galvanic Discharge,Guide of Souls,Arena of Glory,The Legend of Roku,Dalkovan Encampment,Plains,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,2,0,1,1,0,0,0
2026-04-19 18:21:36.878101,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Mountain,Voice of Victory,Seasoned Pyromancer,Ocelot Pride,Ocelot Pride,"Ajani, Nacatl Pariah","Ragavan, Nimble Pilferer",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,0,3,2,1,0,0,0,0
2026-04-19 18:21:41.459881,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,"Ragavan, Nimble Pilferer","Phlage, Titan of Fire's Fury",Dalkovan Encampment,Sacred Foundry,Seasoned Pyromancer,Ocelot Pride,Ocelot Pride,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0,3,0,2,0,0,0,1
2026-04-19 18:21:45.512692,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Ocelot Pride,Arid Mesa,Seasoned Pyromancer,Ocelot Pride,Sacred Foundry,Flooded Strand,Arid Mesa,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,16.0,0,2,0,1,0,0,0,1
2026-04-19 18:21:48.312392,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,"Ajani, Nacatl Pariah",Arena of Glory,Arid Mesa,Galvanic Discharge,Goblin Bombardment,Marsh Flats,"Phlage, Titan of Fire's Fury",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,9.0,0,1,2,1,0,0,0,1
2026-04-19 18:21:59.956773,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Goblin Bombardment,"Ragavan, Nimble Pilferer",Guide of Souls,Mountain,Ocelot Pride,"Ragavan, Nimble Pilferer",Arena of Glory,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,4.0,0,4,1,0,0,0,0,1
2026-04-19 18:22:09.276799,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Goblin Bombardment,Voice of Victory,Plains,Galvanic Discharge,Galvanic Discharge,Arena of Glory,Thraben Charm,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0,2,3,0,0,0,0,1
2026-04-19 18:22:13.261553,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Sacred Foundry,Marsh Flats,"Phlage, Titan of Fire's Fury","Ragavan, Nimble Pilferer","Phlage, Titan of Fire's Fury",Elegant Parlor,Goblin Bombardment,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,9.0,0,1,1,2,0,0,0,1
2026-04-19 18:22:15.390361,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Thraben Charm,Plains,Sacred Foundry,Sacred Foundry,Flooded Strand,Ocelot Pride,"Ragavan, Nimble Pilferer",1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,16.0,0,2,1,0,0,0,0,0
2026-04-19 18:22:21.593296,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Seasoned Pyromancer,"Ragavan, Nimble Pilferer",Galvanic Discharge,"Ajani, Nacatl Pariah",Sacred Foundry,"Phlage, Titan of Fire's Fury",Blood Moon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,2,1,3,0,0,0,1
2026-04-19 18:22:27.276271,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,"Ajani, Nacatl Pariah",Elegant Parlor,Flooded Strand,Voice of Victory,"Phlage, Titan of Fire's Fury",Goblin Bombardment,Guide of Souls,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,4.0,0,1,3,1,0,0,0,1
2026-04-19 18:22:31.766238,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,0,Arena of Glory,Goblin Bombardment,Seasoned Pyromancer,The Legend of Roku,Galvanic Discharge,Flooded Strand,Blood Moon,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,4.0,0,1,1,2,1,0,0,1
2026-04-19 18:22:36.588210,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Guide of Souls,"Phlage, Titan of Fire's Fury",Ocelot Pride,Goblin Bombardment,Arid Mesa,"Ajani, Nacatl Pariah",Thraben Charm,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0,2,3,1,0,0,0,0
2026-04-19 18:22:39.720996,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Guide of Souls,Sacred Foundry,Guide of Souls,Ocelot Pride,Guide of Souls,"Ragavan, Nimble Pilferer",Arid Mesa,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2.0,4.0,0,5,0,0,0,0,0,1
2026-04-19 18:22:42.389790,20260419T222239Z_25ea31b0-efa6-4cb9-a1b2-56f9199c5f46_Jah_Boodle_20260419_181430.csv,1,Flooded Strand,Ocelot Pride,Guide of Souls,Guide of Souls,Marsh Flats,Galvanic Discharge,Guide of Souls,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2.0,4.0,0,5,0,0,0,0,0,1
